,year_built,tags,permalink,status,list_price,property_id,listing,primary_photo,sold_date,sold_price,lot_sqft,sqft,baths,garages,beds,postal_code,state,city
5913,,['big_lot'],6700-N-Post-Rd_Spencer_OK_73084_M74809-38180,sold,110000.0,7480938180,2960391412,https://ap.rdcpix.com/0606e227c969f4b9c5e1d871c81ba698l-m976454804s-w1024_h768.jpg,2024-01-12,102000,273992.0,,0.0,,,73084,Oklahoma,Spencer
5914,2003.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",109-SW-69th-Ct_Oklahoma-City_OK_73139_M83318-21356,sold,280000.0,8331821356,2960810041,https://ap.rdcpix.com/6a9d57d5c31e4fe556c0980db5e85ab0l-w25525980s-w1024_h768.jpg,2024-01-12,272500,10890.0,2167.0,2.0,3.0,3.0,73139,Oklahoma,Oklahoma City
5915,,"['cul_de_sac', 'no_hoa', 'big_lot', 'hoa']",12317-Thelmas-Way_Edmond_OK_73013_M90313-71252,sold,160000.0,9031371252,2962409797,https://ap.rdcpix.com/dcdf214254f5313b72e83b5969a47765l-m3652682019s-w1024_h768.jpg,2024-01-12,147500,43560.0,,0.0,,,73013,Oklahoma,Edmond
5916,2016.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'master_suite', 'ensuite']",7237-NW-145th-St_Oklahoma-City_OK_73142_M73849-35331,sold,273900.0,7384935331,2960921010,https://ap.rdcpix.com/6057beefcc2a683cb28a61bd6693711dl-b1909168982s-w1024_h768.jpg,2024-01-12,267500,6094.0,1729.0,2.0,2.0,3.0,73142,Oklahoma,Edmond
5917,1968.0,"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'storm_shelter', 'maintenance']",537-SW-53rd-St_Oklahoma-City_OK_73109_M72084-44594,sold,200000.0,7208444594,2952822313,https://ap.rdcpix.com/ecdb083fe7d83c48401431bfa008669fl-m232920265s-w1024_h768.jpg,2024-01-12,200000,8185.0,1629.0,3.0,2.0,3.0,73109,Oklahoma,Oklahoma City
5918,1952.0,"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'front_porch', 'fixer_upper']",2725-NW-64th-St_Oklahoma-City_OK_73116_M85023-36490,sold,175000.0,8502336490,2961861666,https://ap.rdcpix.com/2bb964061e9d2b6790b3f3d26c34fb8el-m1874921103s-w1024_h768.jpg,2024-01-12,163000,7614.0,924.0,1.0,1.0,2.0,73116,Oklahoma,Oklahoma City
5919,1948.0,"['central_air', 'central_heat', 'dishwasher', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'big_yard', 'farm', 'ranch', 'new_roof']",2716-NW-38th-St_Oklahoma-City_OK_73112_M74810-82933,sold,175000.0,7481082933,2961481445,https://ap.rdcpix.com/a5cd9aa430ee04b09da9276ce1610fb2l-m1608474276s-w1024_h768.jpg,2024-01-12,172500,8350.0,916.0,1.0,1.0,2.0,73112,Oklahoma,Oklahoma City
5920,2023.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_bedroom', 'storm_shelter']",11712-NW-105th-St_Yukon_OK_73099_M92986-48462,sold,379900.0,9298648462,2961470726,https://ap.rdcpix.com/40336fdab84f1609de8e6b49d381643bl-m1536903178s-w1024_h768.jpg,2024-01-12,380000,9239.0,2075.0,3.0,3.0,4.0,73099,Oklahoma,Yukon
5921,2023.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'floor_plan', 'big_lot', 'pond', 'playground', 'trails']",1204-SW-162nd-St_Oklahoma-City_OK_73170_M90033-31398,sold,280000.0,9003331398,2961519747,https://ap.rdcpix.com/a46180a5e26086084f3331c5e77b7289l-m1383755715s-w1024_h768.jpg,2024-01-12,280000,,1295.0,2.0,2.0,3.0,73170,Oklahoma,Oklahoma City
5922,1961.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'shopping']",1212-NW-101st-St_Oklahoma-City_OK_73114_M76753-16174,sold,140000.0,7675316174,2962775171,https://ap.rdcpix.com/5f00042bda0b29e877ebe9f07b83cbf8l-m1685378638s-w1024_h768.jpg,2024-01-12,147000,8777.0,1016.0,1.0,2.0,3.0,73114,Oklahoma,Oklahoma City
5923,2002.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'big_bathroom', 'floor_plan', 'library']",16700-Parkhurst-Rd_Edmond_OK_73012_M86318-76055,sold,345000.0,8631876055,2959818201,https://ap.rdcpix.com/ff4f5e67224d0a5656e80656bf8da6c9l-m776206836s-w1024_h768.jpg,2024-01-12,339000,10350.0,2427.0,2.0,3.0,3.0,73012,Oklahoma,Edmond
5924,1977.0,"['central_air', 'central_heat', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'community_swimming_pool', 'granite_kitchen', 'updated_kitchen', 'ensuite', 'smart_homes', 'park', 'greenbelt']",6112-Shaftsbury-Rd_Oklahoma-City_OK_73132_M83145-73523,sold,349000.0,8314573523,2962191912,https://ap.rdcpix.com/82ad75d3b805a4d666201fbfb0566151l-b3346473958s-w1024_h768.jpg,2024-01-12,360000,6050.0,3535.0,4.0,2.0,3.0,73132,Oklahoma,Oklahoma City
5925,1997.0,"['central_air', 'central_heat', 'laundry_room', 'recreation_facilities', 'river_view', 'water_view', 'single_story', 'big_lot']",6626-Pettijohn_Yukon_OK_73099_M81594-80710,sold,165000.0,8159480710,2957785438,https://ap.rdcpix.com/32f1861fd31f356c8adb199bfa13de23l-m3006128240s-w1024_h768.jpg,2024-01-12,165000,218236.0,1216.0,2.0,,3.0,73099,Oklahoma,Yukon
5926,2014.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'basketball_court', 'high_ceiling', 'vaulted_ceiling', 'storm_shelter', 'open_floor_plan', 'floor_plan', 'big_lot', 'ensuite', 'gated_community', 'smart_homes', 'playground', 'basketball', 'groundscare', 'shopping']",12516-Edison-Dr_Oklahoma-City_OK_73120_M75665-47035,sold,270000.0,7566547035,2962355532,https://ap.rdcpix.com/d490168d7c43674f8e4d376a70c0ab19l-b3223767992s-w1024_h768.jpg,2024-01-16,261900,7148.0,1787.0,2.0,2.0,3.0,73120,Oklahoma,Oklahoma City
5927,1963.0,"['central_air', 'central_heat', 'fireplace', 'single_story', 'garage_1_or_more', 'rental_property']",7208-NW-7th-St_Oklahoma-City_OK_73127_M79977-75745,sold,169900.0,7997775745,2962292766,https://ap.rdcpix.com/7f49e9c3edceb983e5234430ae8df06bl-m1521723999s-w1024_h768.jpg,2024-01-16,169900,7440.0,1628.0,2.0,1.0,4.0,73127,Oklahoma,Oklahoma City
5928,1963.0,"['central_air', 'central_heat', 'community_outdoor_space', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",4624-NW-33rd-Ter_Oklahoma-City_OK_73122_M78776-79688,sold,309900.0,7877679688,2961539602,https://ap.rdcpix.com/6d3b96f299d35391364f020e3e4140f0l-m2440005584s-w1024_h768.jpg,2024-01-16,309900,9840.0,2276.0,3.0,2.0,4.0,73122,Oklahoma,Oklahoma City
5929,1993.0,"['central_air', 'central_heat', 'community_golf', 'community_outdoor_space', 'community_security_features', 'fireplace', 'golf_course_lot_or_frontage', 'golf_course_view', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'jack_and_jill_bathroom', 'golf_course', 'hoa']",11733-Hackney-Ln_Yukon_OK_73099_M89919-35037,sold,339900.0,8991935037,2961421252,https://ap.rdcpix.com/797adc1c8f9005f6c42129eb5a960124l-m1263944533s-w1024_h768.jpg,2024-01-16,340000,10951.0,2754.0,3.0,3.0,3.0,73099,Oklahoma,Yukon
5930,1960.0,"['carport', 'central_air', 'central_heat', 'dishwasher', 'fireplace', 'washer_dryer', 'single_story', 'big_lot', 'golf_course', 'maintenance']",3125-Norcrest-Dr_Oklahoma-City_OK_73121_M73662-99978,sold,225000.0,7366299978,2961626303,https://ap.rdcpix.com/85304b3f4add35c6308ce6125e20d3e9l-b3369917851s-w1024_h768.jpg,2024-01-16,223000,45738.0,1763.0,1.0,,3.0,73121,Oklahoma,Oklahoma City
5931,1962.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",604-Skylark-Dr_Oklahoma-City_OK_73127_M82558-42397,sold,162500.0,8255842397,2960446044,https://ap.rdcpix.com/f87a5ec06fa141232eaf51e760b7e060l-m1574877272s-w1024_h768.jpg,2024-01-12,153000,10285.0,1464.0,2.0,2.0,3.0,73127,Oklahoma,Oklahoma City
5932,2008.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'shopping']",11921-NW-135th-St_Piedmont_OK_73078_M77538-24018,sold,180000.0,7753824018,2962502749,https://ap.rdcpix.com/6f156104a19d7094d0e06b1a03fe25f5l-m3558510825s-w1024_h768.jpg,2024-01-12,185000,6970.0,1101.0,2.0,2.0,3.0,73078,Oklahoma,Piedmont
5933,1968.0,"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'outbuilding']",1212-SW-92nd-St_Oklahoma-City_OK_73139_M83108-99358,sold,179990.0,8310899358,2962089895,https://ap.rdcpix.com/93e1a88ad46dbeb41b2de76a7c731d53l-m3179428985s-w1024_h768.jpg,2024-01-12,188000,6970.0,1269.0,2.0,2.0,3.0,73139,Oklahoma,Oklahoma City
5934,2014.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'storm_shelter', 'big_lot', 'water_view', 'new_roof', 'lake', 'groundscare']",13609-Portofino-Strada_Oklahoma-City_OK_73170_M71703-11202,sold,650000.0,7170311202,2961297781,https://ap.rdcpix.com/716213d95526fb076063cabcfc7dba65l-b2033930462s-w1024_h768.jpg,2024-01-12,632500,14375.0,3825.0,4.0,3.0,4.0,73170,Oklahoma,Oklahoma City
5935,1981.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'ensuite', 'private_courtyard', 'security', 'shopping']",9009-N-May-Ave-Apt-178_Oklahoma-City_OK_73120_M78155-61734,sold,169900.0,7815561734,2960543408,https://ap.rdcpix.com/405feea024f0599f628fb080a81cd951l-m411000647s-w1024_h768.jpg,2024-01-12,162500,,1518.0,3.0,2.0,2.0,73120,Oklahoma,Oklahoma City
5936,1995.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'community_swimming_pool', 'modern_kitchen', 'open_kitchen', 'beautiful_backyard', 'open_floor_plan', 'floor_plan', 'shopping']",1516-NW-144th-St_Edmond_OK_73013_M81699-27433,sold,375000.0,8169927433,2961523085,https://ap.rdcpix.com/23fdf6363e96f8b843a5f694a4df05c5l-m1144525269s-w1024_h768.jpg,2024-01-12,362000,10799.0,2535.0,3.0,3.0,4.0,73013,Oklahoma,Edmond
5937,1965.0,"['central_air', 'central_heat', 'community_outdoor_space', 'fireplace', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'master_bedroom', 'rental_property', 'new_roof', 'shopping']",7709-S-Hillcrest-Dr_Oklahoma-City_OK_73159_M75965-81461,sold,225000.0,7596581461,2960656207,https://ap.rdcpix.com/e0ae8df88c9905015c34402daa580fbdl-m2731931234s-w1024_h768.jpg,2024-01-12,210000,7200.0,2156.0,2.0,2.0,4.0,73159,Oklahoma,Oklahoma City
5938,1992.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'storm_shelter', 'big_lot', 'handicap_access', 'views']",3401-Rogers-Dr_Edmond_OK_73013_M82379-77490,sold,500000.0,8237977490,2962519598,https://ap.rdcpix.com/4c852d0016dbd07fa132e6c2ffd00b5bl-m496770003s-w1024_h768.jpg,2024-01-12,510000,40511.0,2985.0,4.0,2.0,4.0,73013,Oklahoma,Edmond
5939,2023.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'fireplace', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_lot', 'views']",10117-NW-98th-St_Yukon_OK_73099_M76548-34883,sold,449990.0,7654834883,2961062943,https://ap.rdcpix.com/71deeed59b98a7dfbb9e7f8ac93baae7l-m2403255577s-w1024_h768.jpg,2024-01-12,442015,21850.0,2555.0,4.0,3.0,4.0,73099,Oklahoma,Yukon
5940,1979.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'shopping']",10408-White-Oak-Canyon-Rd_Oklahoma-City_OK_73162_M71210-48958,sold,229000.0,7121048958,2961896671,https://ap.rdcpix.com/05ba80dd6030b636c73dba8be3e44943l-m1715223724s-w1024_h768.jpg,2024-01-12,230000,8377.0,1645.0,2.0,2.0,3.0,73162,Oklahoma,Oklahoma City
5941,2005.0,"['central_air', 'central_heat', 'single_story', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'no_hoa']",404-Eagle-Creek-Way_Oklahoma-City_OK_73117_M87546-45631,sold,157000.0,8754645631,2960688469,https://ap.rdcpix.com/81e5546a3593942e9841a6ea8d8fa7bcl-m3456579859s-w1024_h768.jpg,2024-01-12,165000,5001.0,952.0,2.0,1.0,2.0,73117,Oklahoma,Oklahoma City
5942,2017.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling']",11220-SW-41st-Ter_Mustang_OK_73064_M87268-59512,sold,325000.0,8726859512,2962226639,https://ap.rdcpix.com/c3e9e83aa2d63ebbf654acd2a08daf83l-b969163565s-w1024_h768.jpg,2024-01-12,320000,8398.0,2008.0,2.0,3.0,3.0,73064,Oklahoma,Mustang
5943,2013.0,"['central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'lake_view', 'recreation_facilities', 'spa_or_hot_tub', 'water_view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'basement', 'updated_kitchen', 'storm_shelter', 'front_porch', 'wrap_around_porch', 'solar_system', 'big_lot', 'pond', 'shopping']",7824-E-Memorial-Rd_Edmond_OK_73013_M72418-52365,sold,839900.0,7241852365,2959966784,https://ap.rdcpix.com/3f8b92beeb4e17aabebe654a6e6b4889l-m3155605594s-w1024_h768.jpg,2024-01-12,810000,305264.0,3001.0,3.0,4.0,3.0,73013,Oklahoma,Edmond
5944,1984.0,"['central_air', 'central_heat', 'community_outdoor_space', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'shopping']",13320-Turtle-Creek-Dr_Oklahoma-City_OK_73170_M81251-96929,sold,220000.0,8125196929,2962074638,https://ap.rdcpix.com/21ed6c7ecaa082c0fb54c89ad1e391del-m1130977779s-w1024_h768.jpg,2024-01-12,220000,6970.0,1318.0,2.0,2.0,3.0,73170,Oklahoma,Oklahoma City
5945,2008.0,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'fireplace', 'laundry_room', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'vaulted_ceiling', 'master_suite', 'ensuite', 'farm']",15842-Farm-Cove-Rd_Edmond_OK_73013_M83513-16336,sold,1299000.0,8351316336,2962771499,https://ap.rdcpix.com/0838b1b92f7883787534246000d12352l-m2847541155s-w1024_h768.jpg,2024-01-12,1299000,28288.0,4398.0,5.0,4.0,4.0,73013,Oklahoma,Edmond
5946,1928.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'high_ceiling', 'rental_property']",710-NE-17th-St_Oklahoma-City_OK_73105_M80546-13308,sold,335000.0,8054613308,2962190591,https://ap.rdcpix.com/63cb0413b026963a0c9f0e29ee64a77el-m1534596584s-w1024_h768.jpg,2024-01-12,327500,8159.0,2018.0,2.0,2.0,4.0,73105,Oklahoma,Oklahoma City
5947,1976.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'new_roof']",7704-Wegner-Way_Oklahoma-City_OK_73162_M85564-89499,sold,238000.0,8556489499,2958837032,https://ap.rdcpix.com/a303eacf76a4c16b34baf164819c1595l-m3586488705s-w1024_h768.jpg,2024-01-12,238000,9727.0,1921.0,3.0,2.0,3.0,73162,Oklahoma,Oklahoma City
5948,1956.0,"['community_outdoor_space', 'dishwasher', 'washer_dryer', 'single_story', 'garage_1_or_more', 'groundscare']",1101-Hickory-Ln_Midwest-City_OK_73110_M75078-80814,sold,112000.0,7507880814,2961357371,https://ap.rdcpix.com/e053463e093d0bef792dbf256959de00l-m3303133388s-w1024_h768.jpg,2024-01-12,106000,7841.0,858.0,1.0,1.0,3.0,73110,Oklahoma,Midwest City
5949,2023.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'ensuite']",6620-NW-148th-St_Oklahoma-City_OK_73142_M98835-52096,sold,428000.0,9883552096,2957278412,https://ap.rdcpix.com/2b371a16118a2394a953999fa8fc1919l-m1630485848s-w1024_h768.jpg,2024-01-12,434500,10019.0,2147.0,3.0,3.0,3.0,73142,Oklahoma,Oklahoma City
5950,2001.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'shopping']",12913-Meadows-Dr_Oklahoma-City_OK_73120_M76371-81039,sold,209000.0,7637181039,2961988436,https://ap.rdcpix.com/6b4ef542effda5f988451d06c97c20bal-m17931924s-w1024_h768.jpg,2024-01-12,209000,3598.0,1392.0,2.0,2.0,3.0,73120,Oklahoma,Oklahoma City
5951,1950.0,"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'fenced_yard', 'rental_property']",1809-Churchill-Way_Oklahoma-City_OK_73120_M78472-13817,sold,174900.0,7847213817,2962223409,https://ap.rdcpix.com/e6c71c393cba30c4d603a3f4f19a13c5l-m3966873616s-w1024_h768.jpg,2024-01-12,177500,6203.0,919.0,1.0,1.0,2.0,73120,Oklahoma,Oklahoma City
5952,2016.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'gated_community', 'water_view', 'security']",10348-Veneto-Cir_Oklahoma-City_OK_73120_M80919-09269,sold,415000.0,8091909269,2962326858,https://ap.rdcpix.com/f9f2946411114cd1b7a637e5bb537164l-m2747299440s-w1024_h768.jpg,2024-01-12,410000,8202.0,2165.0,2.0,2.0,4.0,73120,Oklahoma,Oklahoma City
5953,2011.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_bedroom', 'storm_shelter', 'open_floor_plan', 'floor_plan', 'efficient', 'ensuite', 'park']",8905-NW-71st-St_Oklahoma-City_OK_73132_M71988-47099,sold,297800.0,7198847099,2962103311,https://ap.rdcpix.com/ea45920d1a911c88aeab29f79820db68l-m1861637240s-w1024_h768.jpg,2024-01-12,298800,7841.0,1946.0,2.0,3.0,3.0,73132,Oklahoma,Oklahoma City
5954,,['big_lot'],6700-N-Post-Rd_Spencer_OK_73084_M74809-38180,sold,110000.0,7480938180,2960391412,https://ap.rdcpix.com/0606e227c969f4b9c5e1d871c81ba698l-m976454804s-w1024_h768.jpg,2024-01-12,102000,273992.0,,0.0,,,73084,Oklahoma,Spencer
5955,2003.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",109-SW-69th-Ct_Oklahoma-City_OK_73139_M83318-21356,sold,280000.0,8331821356,2960810041,https://ap.rdcpix.com/6a9d57d5c31e4fe556c0980db5e85ab0l-w25525980s-w1024_h768.jpg,2024-01-12,272500,10890.0,2167.0,2.0,3.0,3.0,73139,Oklahoma,Oklahoma City
5956,,"['cul_de_sac', 'no_hoa', 'big_lot', 'hoa']",12317-Thelmas-Way_Edmond_OK_73013_M90313-71252,sold,160000.0,9031371252,2962409797,https://ap.rdcpix.com/dcdf214254f5313b72e83b5969a47765l-m3652682019s-w1024_h768.jpg,2024-01-12,147500,43560.0,,0.0,,,73013,Oklahoma,Edmond
5957,2016.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'master_suite', 'ensuite']",7237-NW-145th-St_Oklahoma-City_OK_73142_M73849-35331,sold,273900.0,7384935331,2960921010,https://ap.rdcpix.com/6057beefcc2a683cb28a61bd6693711dl-b1909168982s-w1024_h768.jpg,2024-01-12,267500,6094.0,1729.0,2.0,2.0,3.0,73142,Oklahoma,Edmond
5958,1968.0,"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'storm_shelter', 'maintenance']",537-SW-53rd-St_Oklahoma-City_OK_73109_M72084-44594,sold,200000.0,7208444594,2952822313,https://ap.rdcpix.com/ecdb083fe7d83c48401431bfa008669fl-m232920265s-w1024_h768.jpg,2024-01-12,200000,8185.0,1629.0,3.0,2.0,3.0,73109,Oklahoma,Oklahoma City
5959,1952.0,"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'front_porch', 'fixer_upper']",2725-NW-64th-St_Oklahoma-City_OK_73116_M85023-36490,sold,175000.0,8502336490,2961861666,https://ap.rdcpix.com/2bb964061e9d2b6790b3f3d26c34fb8el-m1874921103s-w1024_h768.jpg,2024-01-12,163000,7614.0,924.0,1.0,1.0,2.0,73116,Oklahoma,Oklahoma City
5960,1948.0,"['central_air', 'central_heat', 'dishwasher', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'big_yard', 'farm', 'ranch', 'new_roof']",2716-NW-38th-St_Oklahoma-City_OK_73112_M74810-82933,sold,175000.0,7481082933,2961481445,https://ap.rdcpix.com/a5cd9aa430ee04b09da9276ce1610fb2l-m1608474276s-w1024_h768.jpg,2024-01-12,172500,8350.0,916.0,1.0,1.0,2.0,73112,Oklahoma,Oklahoma City
5961,2023.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_bedroom', 'storm_shelter']",11712-NW-105th-St_Yukon_OK_73099_M92986-48462,sold,379900.0,9298648462,2961470726,https://ap.rdcpix.com/40336fdab84f1609de8e6b49d381643bl-m1536903178s-w1024_h768.jpg,2024-01-12,380000,9239.0,2075.0,3.0,3.0,4.0,73099,Oklahoma,Yukon
5962,2023.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'floor_plan', 'big_lot', 'pond', 'playground', 'trails']",1204-SW-162nd-St_Oklahoma-City_OK_73170_M90033-31398,sold,280000.0,9003331398,2961519747,https://ap.rdcpix.com/a46180a5e26086084f3331c5e77b7289l-m1383755715s-w1024_h768.jpg,2024-01-12,280000,,1295.0,2.0,2.0,3.0,73170,Oklahoma,Oklahoma City
5963,1961.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'shopping']",1212-NW-101st-St_Oklahoma-City_OK_73114_M76753-16174,sold,140000.0,7675316174,2962775171,https://ap.rdcpix.com/5f00042bda0b29e877ebe9f07b83cbf8l-m1685378638s-w1024_h768.jpg,2024-01-12,147000,8777.0,1016.0,1.0,2.0,3.0,73114,Oklahoma,Oklahoma City
5964,2002.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'big_bathroom', 'floor_plan', 'library']",16700-Parkhurst-Rd_Edmond_OK_73012_M86318-76055,sold,345000.0,8631876055,2959818201,https://ap.rdcpix.com/ff4f5e67224d0a5656e80656bf8da6c9l-m776206836s-w1024_h768.jpg,2024-01-12,339000,10350.0,2427.0,2.0,3.0,3.0,73012,Oklahoma,Edmond
5965,1977.0,"['central_air', 'central_heat', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'community_swimming_pool', 'granite_kitchen', 'updated_kitchen', 'ensuite', 'smart_homes', 'park', 'greenbelt']",6112-Shaftsbury-Rd_Oklahoma-City_OK_73132_M83145-73523,sold,349000.0,8314573523,2962191912,https://ap.rdcpix.com/82ad75d3b805a4d666201fbfb0566151l-b3346473958s-w1024_h768.jpg,2024-01-12,360000,6050.0,3535.0,4.0,2.0,3.0,73132,Oklahoma,Oklahoma City
